entity,entity_type,cell_x,cell_y,xT
Strasbourg,team,4,2,0.0
Strasbourg,team,4,3,0.0
Strasbourg,team,4,4,0.0
Strasbourg,team,4,5,0.0
Strasbourg,team,4,6,0.0
Strasbourg,team,4,7,0.0
Strasbourg,team,4,8,0.0
Strasbourg,team,4,9,0.0
Strasbourg,team,4,10,0.0
Strasbourg,team,4,11,0.0
Strasbourg,team,5,0,0.0
Strasbourg,team,5,1,0.0
Strasbourg,team,5,2,0.0
Strasbourg,team,5,3,0.0
Strasbourg,team,5,4,0.0
Strasbourg,team,5,5,0.0
Strasbourg,team,5,6,0.0
Strasbourg,team,5,7,0.0
Strasbourg,team,5,8,0.0
Strasbourg,team,5,9,0.0
Strasbourg,team,5,10,0.0
Strasbourg,team,5,11,0.0
Strasbourg,team,6,0,0.0
Strasbourg,team,6,1,0.0
Strasbourg,team,6,2,0.0
Strasbourg,team,6,3,0.0
Strasbourg,team,6,4,0.0
Strasbourg,team,6,5,0.0
Strasbourg,team,6,6,0.0
Strasbourg,team,6,7,0.0
Strasbourg,team,6,8,0.0
Strasbourg,team,6,9,0.0
Strasbourg,team,6,10,0.0
Strasbourg,team,6,11,0.0
Strasbourg,team,7,0,0.0
Strasbourg,team,7,1,0.0
Strasbourg,team,7,2,0.0
Strasbourg,team,7,3,0.0
Strasbourg,team,7,4,0.0
Strasbourg,team,7,5,0.0
Strasbourg,team,7,6,0.0
Strasbourg,team,7,7,0.0
Strasbourg,team,7,8,0.0
Strasbourg,team,7,9,0.0
Strasbourg,team,7,10,0.0
Strasbourg,team,7,11,0.0
Strasbourg,team,8,0,0.0
Strasbourg,team,8,1,0.0
Strasbourg,team,8,2,0.0
Strasbourg,team,8,3,0.0
Strasbourg,team,8,4,0.0
Strasbourg,team,8,5,0.0
Strasbourg,team,8,6,0.0
Strasbourg,team,8,7,0.0
Strasbourg,team,8,8,0.0
Strasbourg,team,8,9,0.0
Strasbourg,team,8,10,0.0
Strasbourg,team,8,11,0.0
Strasbourg,team,9,0,0.0
Strasbourg,team,9,1,0.0
Strasbourg,team,9,2,0.041435
Strasbourg,team,9,3,0.0
Strasbourg,team,9,4,0.0
Strasbourg,team,9,5,0.052924
Strasbourg,team,9,6,0.056519
Strasbourg,team,9,7,0.021447
Strasbourg,team,9,8,0.0
Strasbourg,team,9,9,0.0
Strasbourg,team,9,10,0.0
Strasbourg,team,9,11,0.0
Strasbourg,team,10,0,0.0
Strasbourg,team,10,1,0.0
Strasbourg,team,10,2,0.0
Strasbourg,team,10,3,0.080559
Strasbourg,team,10,4,0.047461
Strasbourg,team,10,5,0.068686
Strasbourg,team,10,6,0.097526
Strasbourg,team,10,7,0.09793
Strasbourg,team,10,8,0.071468
Strasbourg,team,10,9,0.0
Strasbourg,team,10,10,0.0
Strasbourg,team,10,11,0.0
Strasbourg,team,11,0,0.0
Strasbourg,team,11,1,0.0
Strasbourg,team,11,2,0.128076
Strasbourg,team,11,3,0.018422
Strasbourg,team,11,4,0.086301
Strasbourg,team,11,5,0.058484
Strasbourg,team,11,6,0.022944
Strasbourg,team,11,7,0.061193
Strasbourg,team,11,8,0.105838
Strasbourg,team,11,9,0.081991
Strasbourg,team,11,10,0.0
Strasbourg,team,11,11,0.0
Strasbourg,team,12,0,0.0
Strasbourg,team,12,1,0.092901
Strasbourg,team,12,2,0.069321
Strasbourg,team,12,3,0.080975
Strasbourg,team,12,4,0.097422
Strasbourg,team,12,5,0.161736
Strasbourg,team,12,6,0.146022
Strasbourg,team,12,7,0.142525
Strasbourg,team,12,8,0.062375
Strasbourg,team,12,9,0.071961
Strasbourg,team,12,10,0.0
Strasbourg,team,12,11,0.0
Strasbourg,team,13,0,0.0
Strasbourg,team,13,1,0.0
Strasbourg,team,13,2,0.043512
Strasbourg,team,13,3,0.055267
Strasbourg,team,13,4,0.223295
Strasbourg,team,13,5,0.197476
Strasbourg,team,13,6,0.217165
Strasbourg,team,13,7,0.138492
Strasbourg,team,13,8,0.12131
Strasbourg,team,13,9,0.082645
Strasbourg,team,13,10,0.0
Strasbourg,team,13,11,0.0
Strasbourg,team,14,0,0.0
Strasbourg,team,14,1,0.0
Strasbourg,team,14,2,0.0
Strasbourg,team,14,3,0.130536
Strasbourg,team,14,4,0.125541
Strasbourg,team,14,5,0.202313
Strasbourg,team,14,6,0.353397
Strasbourg,team,14,7,0.138701
Strasbourg,team,14,8,0.033058
Strasbourg,team,14,9,0.060606
Strasbourg,team,14,10,0.0
Strasbourg,team,14,11,0.0
Strasbourg,team,15,0,0.0
Strasbourg,team,15,1,0.0
Strasbourg,team,15,2,0.0
Strasbourg,team,15,3,0.0
Strasbourg,team,15,4,0.285714
Strasbourg,team,15,5,0.545455
Strasbourg,team,15,6,0.428571
Strasbourg,team,15,7,0.181818
Strasbourg,team,15,8,0.0
Strasbourg,team,15,9,0.0
Strasbourg,team,15,10,0.0
Strasbourg,team,15,11,0.0
Sunderland,team,0,0,0.0
Sunderland,team,0,1,0.0
Sunderland,team,0,2,0.0
Sunderland,team,0,3,0.0
Sunderland,team,0,4,0.0
Sunderland,team,0,5,0.0
Sunderland,team,0,6,0.0
Sunderland,team,0,7,0.0
Sunderland,team,0,8,0.0
Sunderland,team,0,9,0.0
Sunderland,team,0,10,0.0
Sunderland,team,0,11,0.0
Sunderland,team,1,0,0.0
Sunderland,team,1,1,0.0
Sunderland,team,1,2,0.0
Sunderland,team,1,3,0.0
Sunderland,team,1,4,0.0
Sunderland,team,1,5,0.0
Sunderland,team,1,6,0.0
Sunderland,team,1,7,0.0
Sunderland,team,1,8,0.0
Sunderland,team,1,9,0.0
Sunderland,team,1,10,0.0
Sunderland,team,1,11,0.0
Sunderland,team,2,0,0.0
Sunderland,team,2,1,0.0
Sunderland,team,2,2,0.0
Sunderland,team,2,3,0.0
Sunderland,team,2,4,0.0
Sunderland,team,2,5,0.0
Sunderland,team,2,6,0.0
Sunderland,team,2,7,0.0
Sunderland,team,2,8,0.0
Sunderland,team,2,9,0.0
Sunderland,team,2,10,0.0
Sunderland,team,2,11,0.0
Sunderland,team,3,0,0.0
Sunderland,team,3,1,0.0
Sunderland,team,3,2,0.0
Sunderland,team,3,3,0.0
Sunderland,team,3,4,0.0
Sunderland,team,3,5,0.0
Sunderland,team,3,6,0.0
Sunderland,team,3,7,0.0
Sunderland,team,3,8,0.0
Sunderland,team,3,9,0.0
Sunderland,team,3,10,0.0
Sunderland,team,3,11,0.0
Sunderland,team,4,0,0.0
Sunderland,team,4,1,0.0
Sunderland,team,4,2,0.0
Sunderland,team,4,3,0.0
Sunderland,team,4,4,0.0
Sunderland,team,4,5,0.0
Sunderland,team,4,6,0.0
Sunderland,team,4,7,0.0
Sunderland,team,4,8,0.0
Sunderland,team,4,9,0.0
Sunderland,team,4,10,0.0
Sunderland,team,4,11,0.0
Sunderland,team,5,0,0.0
Sunderland,team,5,1,0.0
Sunderland,team,5,2,0.0
Sunderland,team,5,3,0.0
Sunderland,team,5,4,0.0
Sunderland,team,5,5,0.0
Sunderland,team,5,6,0.0
Sunderland,team,5,7,0.0
Sunderland,team,5,8,0.0
Sunderland,team,5,9,0.0
Sunderland,team,5,10,0.0
Sunderland,team,5,11,0.0
Sunderland,team,6,0,0.0
Sunderland,team,6,1,0.0
Sunderland,team,6,2,0.0
Sunderland,team,6,3,0.0
Sunderland,team,6,4,0.0
Sunderland,team,6,5,0.0
Sunderland,team,6,6,0.0
Sunderland,team,6,7,0.0
Sunderland,team,6,8,0.0
Sunderland,team,6,9,0.0
Sunderland,team,6,10,0.0
Sunderland,team,6,11,0.0
Sunderland,team,7,0,0.0
Sunderland,team,7,1,0.0
Sunderland,team,7,2,0.0
Sunderland,team,7,3,0.0
Sunderland,team,7,4,0.0
Sunderland,team,7,5,0.0
Sunderland,team,7,6,0.0
Sunderland,team,7,7,0.0
Sunderland,team,7,8,0.0
Sunderland,team,7,9,0.0
Sunderland,team,7,10,0.0
Sunderland,team,7,11,0.0
Sunderland,team,8,0,0.0
Sunderland,team,8,1,0.0
Sunderland,team,8,2,0.0
Sunderland,team,8,3,0.0
Sunderland,team,8,4,0.0
Sunderland,team,8,5,0.0
Sunderland,team,8,6,0.0
Sunderland,team,8,7,0.0
Sunderland,team,8,8,0.0
Sunderland,team,8,9,0.0
Sunderland,team,8,10,0.0
Sunderland,team,8,11,0.0
Sunderland,team,9,0,0.0
Sunderland,team,9,1,0.0
Sunderland,team,9,2,0.0
Sunderland,team,9,3,0.0
Sunderland,team,9,4,0.043954
Sunderland,team,9,5,0.0
Sunderland,team,9,6,0.0
Sunderland,team,9,7,0.043954
Sunderland,team,9,8,0.072367
Sunderland,team,9,9,0.0
Sunderland,team,9,10,0.0
Sunderland,team,9,11,0.0
Sunderland,team,10,0,0.0
Sunderland,team,10,1,0.0
Sunderland,team,10,2,0.176296
Sunderland,team,10,3,0.048091
Sunderland,team,10,4,0.055047
Sunderland,team,10,5,0.062211
Sunderland,team,10,6,0.015149
Sunderland,team,10,7,0.073695
Sunderland,team,10,8,0.048199
Sunderland,team,10,9,0.123791
Sunderland,team,10,10,0.0
Sunderland,team,10,11,0.0
Sunderland,team,11,0,0.0
Sunderland,team,11,1,0.020645
Sunderland,team,11,2,0.0
Sunderland,team,11,3,0.176555
Sunderland,team,11,4,0.048455
Sunderland,team,11,5,0.026361
Sunderland,team,11,6,0.04456
Sunderland,team,11,7,0.015152
Sunderland,team,11,8,0.073891
Sunderland,team,11,9,0.131449
Sunderland,team,11,10,0.0
Sunderland,team,11,11,0.0
Sunderland,team,12,0,0.0
Sunderland,team,12,1,0.0
Sunderland,team,12,2,0.045296
Sunderland,team,12,3,0.020697
Sunderland,team,12,4,0.057962
Sunderland,team,12,5,0.066158
Sunderland,team,12,6,0.066439
Sunderland,team,12,7,0.081275
Sunderland,team,12,8,0.123911
Sunderland,team,12,9,0.065359
Sunderland,team,12,10,0.0
Sunderland,team,12,11,0.0
Sunderland,team,13,0,0.0
Sunderland,team,13,1,0.0
Sunderland,team,13,2,0.061225
Sunderland,team,13,3,0.02966
Sunderland,team,13,4,0.106962
Sunderland,team,13,5,0.119968
Sunderland,team,13,6,0.062033
Sunderland,team,13,7,0.154424
Sunderland,team,13,8,0.068183
Sunderland,team,13,9,0.052288
Sunderland,team,13,10,0.0
Sunderland,team,13,11,0.0
Sunderland,team,14,0,0.0
Sunderland,team,14,1,0.0
Sunderland,team,14,2,0.004871
Sunderland,team,14,3,0.136364
Sunderland,team,14,4,0.014613
Sunderland,team,14,5,0.15427
Sunderland,team,14,6,0.316883
Sunderland,team,14,7,0.06931
Sunderland,team,14,8,0.078431
Sunderland,team,14,9,0.0
Sunderland,team,14,10,0.0
Sunderland,team,14,11,0.0
Sunderland,team,15,0,0.0
Sunderland,team,15,1,0.0
Sunderland,team,15,2,0.0
Sunderland,team,15,3,0.0
Sunderland,team,15,4,0.0
Sunderland,team,15,5,0.090909
Sunderland,team,15,6,0.333333
Sunderland,team,15,7,0.0
Sunderland,team,15,8,0.5
Sunderland,team,15,9,0.0
Sunderland,team,15,10,0.0
Sunderland,team,15,11,0.0
Torino,team,0,0,0.0
Torino,team,0,1,0.0
Torino,team,0,2,0.0
Torino,team,0,3,0.0
Torino,team,0,4,0.0
Torino,team,0,5,0.0
Torino,team,0,6,0.0
Torino,team,0,7,0.0
Torino,team,0,8,0.0
Torino,team,0,9,0.0
Torino,team,0,10,0.0
Torino,team,0,11,0.0
Torino,team,1,0,0.0
Torino,team,1,1,0.0
Torino,team,1,2,0.0
Torino,team,1,3,0.0
Torino,team,1,4,0.0
Torino,team,1,5,0.0
Torino,team,1,6,0.0
Torino,team,1,7,0.0
Torino,team,1,8,0.0
Torino,team,1,9,0.0
Torino,team,1,10,0.0
Torino,team,1,11,0.0
Torino,team,2,0,0.0
Torino,team,2,1,0.0
Torino,team,2,2,0.0
Torino,team,2,3,0.0
Torino,team,2,4,0.0
Torino,team,2,5,0.0
Torino,team,2,6,0.0
Torino,team,2,7,0.0
Torino,team,2,8,0.0
Torino,team,2,9,0.0
Torino,team,2,10,0.0
Torino,team,2,11,0.0
Torino,team,3,0,0.0
Torino,team,3,1,0.0
Torino,team,3,2,0.0
Torino,team,3,3,0.0
Torino,team,3,4,0.0
Torino,team,3,5,0.0
Torino,team,3,6,0.0
Torino,team,3,7,0.0
Torino,team,3,8,0.0
Torino,team,3,9,0.0
Torino,team,3,10,0.0
Torino,team,3,11,0.0
Torino,team,4,0,0.0
Torino,team,4,1,0.0
Torino,team,4,2,0.0
Torino,team,4,3,0.0
Torino,team,4,4,0.0
Torino,team,4,5,0.0
Torino,team,4,6,0.0
Torino,team,4,7,0.0
Torino,team,4,8,0.0
Torino,team,4,9,0.0
Torino,team,4,10,0.0
Torino,team,4,11,0.0
Torino,team,5,0,0.0
Torino,team,5,1,0.0
Torino,team,5,2,0.0
Torino,team,5,3,0.0
Torino,team,5,4,0.0
Torino,team,5,5,0.0
Torino,team,5,6,0.0
Torino,team,5,7,0.0
Torino,team,5,8,0.0
Torino,team,5,9,0.0
Torino,team,5,10,0.0
Torino,team,5,11,0.0
Torino,team,6,0,0.0
Torino,team,6,1,0.0
Torino,team,6,2,0.0
Torino,team,6,3,0.0
Torino,team,6,4,0.0
Torino,team,6,5,0.0
Torino,team,6,6,0.0
Torino,team,6,7,0.0
Torino,team,6,8,0.0
Torino,team,6,9,0.0
Torino,team,6,10,0.0
Torino,team,6,11,0.0
Torino,team,7,0,0.0
Torino,team,7,1,0.0
Torino,team,7,2,0.0
Torino,team,7,3,0.0
Torino,team,7,4,0.0
Torino,team,7,5,0.0
Torino,team,7,6,0.0
Torino,team,7,7,0.0
Torino,team,7,8,0.0
Torino,team,7,9,0.0
Torino,team,7,10,0.0
Torino,team,7,11,0.0
Torino,team,8,0,0.0
Torino,team,8,1,0.0
Torino,team,8,2,0.0
Torino,team,8,3,0.0
Torino,team,8,4,0.0
Torino,team,8,5,0.0
Torino,team,8,6,0.0
Torino,team,8,7,0.0
Torino,team,8,8,0.04752
Torino,team,8,9,0.0
Torino,team,8,10,0.0
Torino,team,8,11,0.0
Torino,team,9,0,0.0
Torino,team,9,1,0.0
Torino,team,9,2,0.0
Torino,team,9,3,0.042438
Torino,team,9,4,0.059704
Torino,team,9,5,0.04361
Torino,team,9,6,0.051925
Torino,team,9,7,0.046118
Torino,team,9,8,0.03147
Torino,team,9,9,0.0
Torino,team,9,10,0.047258
Torino,team,9,11,0.0
Torino,team,10,0,0.0
Torino,team,10,1,0.0
Torino,team,10,2,0.0
Torino,team,10,3,0.064001
Torino,team,10,4,0.043663
Torino,team,10,5,0.060143
Torino,team,10,6,0.032209
Torino,team,10,7,0.052021
Torino,team,10,8,0.032324
Torino,team,10,9,0.041275
Torino,team,10,10,0.0
Torino,team,10,11,0.0
Torino,team,11,0,0.0
Torino,team,11,1,0.0
Torino,team,11,2,0.081975
Torino,team,11,3,0.074421
Torino,team,11,4,0.062273
Torino,team,11,5,0.049456
Torino,team,11,6,0.053071
Torino,team,11,7,0.03805
Torino,team,11,8,0.04157
Torino,team,11,9,0.048642
Torino,team,11,10,0.06138
Torino,team,11,11,0.0
Torino,team,12,0,0.0
Torino,team,12,1,0.0
Torino,team,12,2,0.026965
Torino,team,12,3,0.058835
Torino,team,12,4,0.088654
Torino,team,12,5,0.121416
Torino,team,12,6,0.105485
Torino,team,12,7,0.06465
Torino,team,12,8,0.042502
Torino,team,12,9,0.080737
Torino,team,12,10,0.0
Torino,team,12,11,0.0
Torino,team,13,0,0.0
Torino,team,13,1,0.1
Torino,team,13,2,0.1
Torino,team,13,3,0.035961
Torino,team,13,4,0.105551
Torino,team,13,5,0.137327
Torino,team,13,6,0.12497
Torino,team,13,7,0.126863
Torino,team,13,8,0.081509
Torino,team,13,9,0.0
Torino,team,13,10,0.0
Torino,team,13,11,0.0
Torino,team,14,0,0.0
Torino,team,14,1,0.1
Torino,team,14,2,0.0
Torino,team,14,3,0.1
Torino,team,14,4,0.070793
Torino,team,14,5,0.157447
Torino,team,14,6,0.270175
Torino,team,14,7,0.066917
Torino,team,14,8,0.0
Torino,team,14,9,0.0
Torino,team,14,10,0.0
Torino,team,14,11,0.0
Torino,team,15,0,0.0
Torino,team,15,1,0.0
Torino,team,15,2,0.0
Torino,team,15,3,0.0
Torino,team,15,4,0.2
Torino,team,15,5,0.2
Torino,team,15,6,0.333333
Torino,team,15,7,0.0
Torino,team,15,8,0.0
Torino,team,15,9,0.0
Torino,team,15,10,0.0
Torino,team,15,11,0.0
Tottenham,team,0,0,0.0
Tottenham,team,0,1,0.0
Tottenham,team,0,2,0.0
Tottenham,team,0,3,0.0
Tottenham,team,0,4,0.0
Tottenham,team,0,5,0.0
Tottenham,team,0,6,0.0
Tottenham,team,0,7,0.0
Tottenham,team,0,8,0.0
Tottenham,team,0,9,0.0
Tottenham,team,0,10,0.0
Tottenham,team,0,11,0.0
Tottenham,team,1,0,0.0
Tottenham,team,1,1,0.0
Tottenham,team,1,2,0.0
Tottenham,team,1,3,0.0
Tottenham,team,1,4,0.0
Tottenham,team,1,5,0.0
Tottenham,team,1,6,0.0
Tottenham,team,1,7,0.0
Tottenham,team,1,8,0.0
Tottenham,team,1,9,0.0
Tottenham,team,1,10,0.0
Tottenham,team,1,11,0.0
Tottenham,team,2,0,0.0
Tottenham,team,2,1,0.0
Tottenham,team,2,2,0.0
Tottenham,team,2,3,0.0
Tottenham,team,2,4,0.0
Tottenham,team,2,5,0.0
Tottenham,team,2,6,0.0
Tottenham,team,2,7,0.0
Tottenham,team,2,8,0.0
Tottenham,team,2,9,0.0
Tottenham,team,2,10,0.0
Tottenham,team,2,11,0.0
Tottenham,team,3,0,0.0
Tottenham,team,3,1,0.0
Tottenham,team,3,2,0.0
Tottenham,team,3,3,0.0
Tottenham,team,3,4,0.0
Tottenham,team,3,5,0.0
Tottenham,team,3,6,0.0
Tottenham,team,3,7,0.0
Tottenham,team,3,8,0.0
Tottenham,team,3,9,0.0
Tottenham,team,3,10,0.0
Tottenham,team,3,11,0.0
Tottenham,team,4,0,0.0
Tottenham,team,4,1,0.0
Tottenham,team,4,2,0.0
Tottenham,team,4,3,0.0
Tottenham,team,4,4,0.0
Tottenham,team,4,5,0.0
Tottenham,team,4,6,0.0
Tottenham,team,4,7,0.0
Tottenham,team,4,8,0.0
Tottenham,team,4,9,0.0
Tottenham,team,4,10,0.0
Tottenham,team,4,11,0.0
Tottenham,team,5,0,0.0
Tottenham,team,5,1,0.0
Tottenham,team,5,2,0.0
Tottenham,team,5,3,0.0
Tottenham,team,5,4,0.0
Tottenham,team,5,5,0.0
Tottenham,team,5,6,0.0
Tottenham,team,5,7,0.0
Tottenham,team,5,8,0.0
Tottenham,team,5,9,0.0
Tottenham,team,5,10,0.0
Tottenham,team,5,11,0.0
Tottenham,team,6,0,0.0
Tottenham,team,6,1,0.0
Tottenham,team,6,2,0.0
Tottenham,team,6,3,0.0
Tottenham,team,6,4,0.0
Tottenham,team,6,5,0.0
Tottenham,team,6,6,0.0
Tottenham,team,6,7,0.0
Tottenham,team,6,8,0.0
Tottenham,team,6,9,0.0
Tottenham,team,6,10,0.0
Tottenham,team,6,11,0.0
Tottenham,team,7,0,0.0
Tottenham,team,7,1,0.0
Tottenham,team,7,2,0.0
Tottenham,team,7,3,0.0
Tottenham,team,7,4,0.0
Tottenham,team,7,5,0.0
Tottenham,team,7,6,0.0
Tottenham,team,7,7,0.0
Tottenham,team,7,8,0.0
Tottenham,team,7,9,0.0
Tottenham,team,7,10,0.0
Tottenham,team,7,11,0.0
Tottenham,team,8,0,0.0
Tottenham,team,8,1,0.0
Tottenham,team,8,2,0.0
Tottenham,team,8,3,0.0
Tottenham,team,8,4,0.0
Tottenham,team,8,5,0.0
Tottenham,team,8,6,0.166049
Tottenham,team,8,7,0.166049
Tottenham,team,8,8,0.0
Tottenham,team,8,9,0.0
Tottenham,team,8,10,0.0
Tottenham,team,8,11,0.0
Tottenham,team,9,0,0.0
Tottenham,team,9,1,0.0
Tottenham,team,9,2,0.0
Tottenham,team,9,3,0.0
Tottenham,team,9,4,0.0
Tottenham,team,9,5,0.0
Tottenham,team,9,6,0.0
Tottenham,team,9,7,0.083703
Tottenham,team,9,8,0.060918
Tottenham,team,9,9,0.0
Tottenham,team,9,10,0.0
Tottenham,team,9,11,0.0
Tottenham,team,10,0,0.0
Tottenham,team,10,1,0.0
Tottenham,team,10,2,0.050571
Tottenham,team,10,3,0.064022
Tottenham,team,10,4,0.05621
Tottenham,team,10,5,0.06628
Tottenham,team,10,6,0.169894
Tottenham,team,10,7,0.066993
Tottenham,team,10,8,0.064701
Tottenham,team,10,9,0.041581
Tottenham,team,10,10,0.02496
Tottenham,team,10,11,0.0
Tottenham,team,11,0,0.0
Tottenham,team,11,1,0.0
Tottenham,team,11,2,0.030357
Tottenham,team,11,3,0.05278
Tottenham,team,11,4,0.085706
Tottenham,team,11,5,0.058394
Tottenham,team,11,6,0.051337
Tottenham,team,11,7,0.052739
Tottenham,team,11,8,0.085196
Tottenham,team,11,9,0.026013
Tottenham,team,11,10,0.0
Tottenham,team,11,11,0.0
Tottenham,team,12,0,0.0
Tottenham,team,12,1,0.101111
Tottenham,team,12,2,0.114163
Tottenham,team,12,3,0.061489
Tottenham,team,12,4,0.061288
Tottenham,team,12,5,0.102603
Tottenham,team,12,6,0.124693
Tottenham,team,12,7,0.092555
Tottenham,team,12,8,0.04163
Tottenham,team,12,9,0.048611
Tottenham,team,12,10,0.0
Tottenham,team,12,11,0.0
Tottenham,team,13,0,0.0
Tottenham,team,13,1,0.0
Tottenham,team,13,2,0.101111
Tottenham,team,13,3,0.109
Tottenham,team,13,4,0.148371
Tottenham,team,13,5,0.184076
Tottenham,team,13,6,0.093364
Tottenham,team,13,7,0.16307
Tottenham,team,13,8,0.072917
Tottenham,team,13,9,0.0
Tottenham,team,13,10,0.0
Tottenham,team,13,11,0.0
Tottenham,team,14,0,0.0
Tottenham,team,14,1,0.0
Tottenham,team,14,2,0.0
Tottenham,team,14,3,0.134815
Tottenham,team,14,4,0.137843
Tottenham,team,14,5,0.140116
Tottenham,team,14,6,0.330978
Tottenham,team,14,7,0.0
Tottenham,team,14,8,0.0
Tottenham,team,14,9,0.0
Tottenham,team,14,10,0.0
Tottenham,team,14,11,0.0
Tottenham,team,15,0,0.0
Tottenham,team,15,1,0.0
Tottenham,team,15,2,0.0
Tottenham,team,15,3,0.2
Tottenham,team,15,4,0.111111
Tottenham,team,15,5,0.4
Tottenham,team,15,6,0.3125
Tottenham,team,15,7,0.0
Tottenham,team,15,8,0.0
Tottenham,team,15,9,0.0
Tottenham,team,15,10,0.0
Tottenham,team,15,11,0.0
Toulouse,team,0,0,0.0
Toulouse,team,0,1,0.0
Toulouse,team,0,2,0.0
Toulouse,team,0,3,0.0
Toulouse,team,0,4,0.0
Toulouse,team,0,5,0.0
Toulouse,team,0,6,0.0
Toulouse,team,0,7,0.0
Toulouse,team,0,8,0.0
Toulouse,team,0,9,0.0
Toulouse,team,0,10,0.0
Toulouse,team,0,11,0.0
Toulouse,team,1,0,0.0
Toulouse,team,1,1,0.0
Toulouse,team,1,2,0.0
Toulouse,team,1,3,0.0
Toulouse,team,1,4,0.0
Toulouse,team,1,5,0.0
Toulouse,team,1,6,0.0
Toulouse,team,1,7,0.0
Toulouse,team,1,8,0.0
Toulouse,team,1,9,0.0
Toulouse,team,1,10,0.0
Toulouse,team,1,11,0.0
Toulouse,team,2,0,0.0
Toulouse,team,2,1,0.0
Toulouse,team,2,2,0.0
Toulouse,team,2,3,0.0
Toulouse,team,2,4,0.0
Toulouse,team,2,5,0.0
Toulouse,team,2,6,0.0
Toulouse,team,2,7,0.0
Toulouse,team,2,8,0.0
Toulouse,team,2,9,0.0
Toulouse,team,2,10,0.0
Toulouse,team,2,11,0.0
Toulouse,team,3,0,0.0
Toulouse,team,3,1,0.0
Toulouse,team,3,2,0.0
Toulouse,team,3,3,0.0
Toulouse,team,3,4,0.0
Toulouse,team,3,5,0.0
Toulouse,team,3,6,0.0
Toulouse,team,3,7,0.0
Toulouse,team,3,8,0.0
Toulouse,team,3,9,0.0
Toulouse,team,3,10,0.0
Toulouse,team,3,11,0.0
Toulouse,team,4,0,0.0
Toulouse,team,4,1,0.0
Toulouse,team,4,2,0.0
Toulouse,team,4,3,0.0
Toulouse,team,4,4,0.0
Toulouse,team,4,5,0.0
Toulouse,team,4,6,0.0
Toulouse,team,4,7,0.0
Toulouse,team,4,8,0.0
Toulouse,team,4,9,0.0
Toulouse,team,4,10,0.0
Toulouse,team,4,11,0.0
Toulouse,team,5,0,0.0
Toulouse,team,5,1,0.0
Toulouse,team,5,2,0.0
Toulouse,team,5,3,0.0
Toulouse,team,5,4,0.0
Toulouse,team,5,5,0.0
Toulouse,team,5,6,0.0
Toulouse,team,5,7,0.0
Toulouse,team,5,8,0.0
Toulouse,team,5,9,0.0
Toulouse,team,5,10,0.0
Toulouse,team,5,11,0.0
Toulouse,team,6,0,0.0
Toulouse,team,6,1,0.0
Toulouse,team,6,2,0.0
Toulouse,team,6,3,0.0
Toulouse,team,6,4,0.0
Toulouse,team,6,5,0.0
Toulouse,team,6,6,0.0
Toulouse,team,6,7,0.0
Toulouse,team,6,8,0.0
Toulouse,team,6,9,0.0
Toulouse,team,6,10,0.0
Toulouse,team,6,11,0.0
Toulouse,team,7,0,0.0
Toulouse,team,7,1,0.0
Toulouse,team,7,2,0.0
Toulouse,team,7,3,0.0
Toulouse,team,7,4,0.0
Toulouse,team,7,5,0.0
Toulouse,team,7,6,0.0
Toulouse,team,7,7,0.0
Toulouse,team,7,8,0.0
Toulouse,team,7,9,0.0
Toulouse,team,7,10,0.0
Toulouse,team,7,11,0.0
Toulouse,team,8,0,0.0
Toulouse,team,8,1,0.0
Toulouse,team,8,2,0.0
Toulouse,team,8,3,0.0
Toulouse,team,8,4,0.0
Toulouse,team,8,5,0.045294
Toulouse,team,8,6,0.073549
Toulouse,team,8,7,0.0
Toulouse,team,8,8,0.0
Toulouse,team,8,9,0.0
Toulouse,team,8,10,0.0
Toulouse,team,8,11,0.0
Toulouse,team,9,0,0.0
Toulouse,team,9,1,0.0
Toulouse,team,9,2,0.0
Toulouse,team,9,3,0.0
Toulouse,team,9,4,0.0
Toulouse,team,9,5,0.105753
Toulouse,team,9,6,0.072849
Toulouse,team,9,7,0.057185
Toulouse,team,9,8,0.0
Toulouse,team,9,9,0.0
Toulouse,team,9,10,0.0
Toulouse,team,9,11,0.0
Toulouse,team,10,0,0.0
Toulouse,team,10,1,0.0
Toulouse,team,10,2,0.0
Toulouse,team,10,3,0.038645
Toulouse,team,10,4,0.046106
Toulouse,team,10,5,0.0744
Toulouse,team,10,6,0.079674
Toulouse,team,10,7,0.080367
Toulouse,team,10,8,0.068523
Toulouse,team,10,9,0.0
Toulouse,team,10,10,0.0
Toulouse,team,10,11,0.0
Toulouse,team,11,0,0.0
Toulouse,team,11,1,0.0
Toulouse,team,11,2,0.031996
Toulouse,team,11,3,0.073936
Toulouse,team,11,4,0.046508
Toulouse,team,11,5,0.073918
Toulouse,team,11,6,0.106653
Toulouse,team,11,7,0.066685
Toulouse,team,11,8,0.058288
Toulouse,team,11,9,0.072557
Toulouse,team,11,10,0.063126
Toulouse,team,11,11,0.0
Toulouse,team,12,0,0.0
Toulouse,team,12,1,0.098039
Toulouse,team,12,2,0.112719
Toulouse,team,12,3,0.032181
Toulouse,team,12,4,0.074594
Toulouse,team,12,5,0.09484
Toulouse,team,12,6,0.113055
Toulouse,team,12,7,0.06816
Toulouse,team,12,8,0.084438
Toulouse,team,12,9,0.05964
Toulouse,team,12,10,0.0
Toulouse,team,12,11,0.0
Toulouse,team,13,0,0.0
Toulouse,team,13,1,0.098039
